ec_id	go_id
4.1.1.57	GO:0050095
4.1.1.58	GO:0050159
4.1.1.59	GO:0018798
4.1.1.6	GO:0047613
4.1.1.60	GO:0050296
4.1.1.61	GO:0018799
4.1.1.62	GO:0047923
4.1.1.63	GO:0050223
4.1.1.64	GO:0047432
4.1.1.65	GO:0004609
4.1.1.66	GO:0050382
4.1.1.67	GO:0050374
4.1.1.68	GO:0018800
4.1.1.69	GO:0047556
4.1.1.7	GO:0050695
4.1.1.71	GO:0008683
4.1.1.72	GO:0047433
4.1.1.73	GO:0050319
4.1.1.74	GO:0047434
4.1.1.75	GO:0047435
4.1.1.76	GO:0047436
4.1.1.77	GO:0047437
4.1.1.78	GO:0050476
4.1.1.79	GO:0050545
4.1.1.8	GO:0008949
4.1.1.80	GO:0050546
4.1.1.81	GO:0048472
4.1.1.82	GO:0033980
4.1.1.83	GO:0043722
4.1.1.84	GO:0033981
4.1.1.85	GO:0033982
4.1.1.86	GO:0033983
4.1.1.9	GO:0050080
4.1.1.90	GO:0008488
4.1.1.93	GO:0034941
4.1.1.94	GO:0004492
4.1.1.97	GO:0051997
4.1.1.98	GO:0008694
4.1.2.10	GO:0046593
4.1.2.11	GO:0050419
4.1.2.12	GO:0050013
4.1.2.13	GO:0004332
4.1.2.14	GO:0008675
4.1.2.17	GO:0008738
4.1.2.18	GO:0047438
4.1.2.19	GO:0008994
4.1.2.2	GO:0050014
4.1.2.20	GO:0008672
4.1.2.21	GO:0008674
4.1.2.22	GO:0047905
4.1.2.23	GO:0047439
4.1.2.24	GO:0047864
4.1.2.25	GO:0004150
4.1.2.26	GO:0050179
4.1.2.27	GO:0008117
4.1.2.28	GO:0047440
4.1.2.29	GO:0047441
4.1.2.30	GO:0047442
4.1.2.32	GO:0050352
4.1.2.33	GO:0047906
4.1.2.34	GO:0018803
4.1.2.35	GO:0050217
4.1.2.36	GO:0050041
4.1.2.38	GO:0047695
4.1.2.4	GO:0004139
4.1.2.40	GO:0009025
4.1.2.42	GO:0043876
4.1.2.43	GO:0043801
4.1.2.45	GO:0018813
4.1.2.46	GO:0052919
4.1.2.47	GO:0047606
4.1.2.49	GO:0008732
4.1.2.5	GO:0004793
4.1.2.50	GO:0070497
4.1.2.51	GO:0061677
4.1.2.53	GO:0106099
4.1.2.61	GO:0050547
4.1.2.63	GO:0106359
4.1.2.8	GO:0033984
4.1.2.9	GO:0050193
4.1.3.1	GO:0004451
4.1.3.13	GO:0050204
4.1.3.14	GO:0047562
4.1.3.16	GO:0008700
4.1.3.17	GO:0047443
4.1.3.22	GO:0047776
4.1.3.24	GO:0043959,GO:0050083
4.1.3.25	GO:0047777
4.1.3.26	GO:0047445
4.1.3.27	GO:0004049
4.1.3.3	GO:0008747
4.1.3.30	GO:0046421
4.1.3.32	GO:0047529
4.1.3.34	GO:0008816
4.1.3.35	GO:0047446
4.1.3.36	GO:0008935
4.1.3.38	GO:0008696
4.1.3.39	GO:0008701
4.1.3.4	GO:0004419
4.1.3.40	GO:0008813
4.1.3.42	GO:0106009
4.1.3.44	GO:0102521
4.1.3.46	GO:0044101
4.1.3.6	GO:0008815
4.1.99.1	GO:0009034
4.1.99.11	GO:0018805
4.1.99.12	GO:0008686
4.1.99.13	GO:0003914
4.1.99.19	GO:0036355
4.1.99.2	GO:0050371
4.1.99.22	GO:0061798
4.1.99.3	GO:0003904
4.1.99.5	GO:0009924,GO:1990465
4.2.1.1	GO:0004089
4.2.1.10	GO:0003855
4.2.1.100	GO:0018823
4.2.1.101	GO:0050548
4.2.1.103	GO:0050549
4.2.1.104	GO:0008824
4.2.1.105	GO:0033987
4.2.1.106	GO:0033988
4.2.1.107	GO:0033989
4.2.1.108	GO:0033990
4.2.1.109	GO:0046570
4.2.1.11	GO:0004634
4.2.1.110	GO:0033991
4.2.1.111	GO:0033992
4.2.1.112	GO:0018818
4.2.1.113	GO:0043748
4.2.1.116	GO:0043956
4.2.1.118	GO:0046565
4.2.1.12	GO:0004456
4.2.1.120	GO:0043721
4.2.1.121	GO:0102895
4.2.1.122	GO:0052684
4.2.1.124	GO:0034075
4.2.1.128	GO:0102245
4.2.1.130	GO:0019172
4.2.1.132	GO:0034856
4.2.1.133	GO:0102161
4.2.1.134	GO:0102158
4.2.1.136	GO:0052855
4.2.1.139	GO:0140859
4.2.1.143	GO:0046572
4.2.1.152	GO:0106256
4.2.1.17	GO:0004300
4.2.1.174	GO:0106238
4.2.1.179	GO:0047853
4.2.1.18	GO:0004490
4.2.1.19	GO:0004424
4.2.1.2	GO:0004333
4.2.1.20	GO:0004834
4.2.1.22	GO:0004122
4.2.1.24	GO:0004655
4.2.1.25	GO:0050020
4.2.1.27	GO:0050079,GO:0051909
4.2.1.28	GO:0050215
4.2.1.3	GO:0003994
4.2.1.30	GO:0046405
4.2.1.31	GO:0050075
4.2.1.32	GO:0008730
4.2.1.33	GO:0003861
4.2.1.34	GO:0047510
4.2.1.35	GO:0047508
4.2.1.36	GO:0004409
4.2.1.39	GO:0047929
4.2.1.40	GO:0008872
4.2.1.41	GO:0047448
4.2.1.42	GO:0008867
4.2.1.43	GO:0047449
4.2.1.44	GO:0050114
4.2.1.45	GO:0047733
4.2.1.46	GO:0008460
4.2.1.47	GO:0008446
4.2.1.48	GO:0047820
4.2.1.49	GO:0016153
4.2.1.5	GO:0047675
4.2.1.50	GO:0050234
4.2.1.51	GO:0004664
4.2.1.53	GO:0050151
4.2.1.54	GO:0018819
4.2.1.56	GO:0050011
4.2.1.57	GO:0050005
4.2.1.59	GO:0008659,GO:0019171
4.2.1.6	GO:0008869
4.2.1.62	GO:0047587
4.2.1.65	GO:0047558
4.2.1.66	GO:0030196
4.2.1.67	GO:0047818
4.2.1.68	GO:0050023
4.2.1.69	GO:0018820
4.2.1.7	GO:0008789
4.2.1.70	GO:0004730
4.2.1.73	GO:0047452
4.2.1.74	GO:0018812
4.2.1.75	GO:0004852
4.2.1.76	GO:0050377
4.2.1.77	GO:0050346
4.2.1.78	GO:0050474
4.2.1.79	GO:0047547
4.2.1.8	GO:0008927
4.2.1.80	GO:0008684
4.2.1.81	GO:0047808
4.2.1.82	GO:0050401
4.2.1.83	GO:0047584
4.2.1.84	GO:0018822,GO:0080109
4.2.1.85	GO:0047868
4.2.1.87	GO:0050202
4.2.1.88	GO:0050315
4.2.1.9	GO:0004160
4.2.1.90	GO:0050032
4.2.1.91	GO:0047769
4.2.1.92	GO:0009978
4.2.1.93	GO:0047453
4.2.1.94	GO:0030411
4.2.1.95	GO:0050015
4.2.1.96	GO:0008124
4.2.1.97	GO:0047454
4.2.1.98	GO:0047455
4.2.1.99	GO:0047456
4.2.2.1	GO:0030340
4.2.2.10	GO:0047490
4.2.2.11	GO:0047491
4.2.2.12	GO:0047492
4.2.2.13	GO:0047457
4.2.2.14	GO:0033994
4.2.2.15	GO:0033995
4.2.2.16	GO:0033996
4.2.2.17	GO:0033997
4.2.2.18	GO:0033998
4.2.2.19	GO:0033999
4.2.2.2	GO:0030570
4.2.2.20	GO:0034000
4.2.2.21	GO:0034001
4.2.2.23	GO:0102210
4.2.2.25	GO:0052762
4.2.2.26	GO:0052764
4.2.2.3	GO:0045135
4.2.2.5	GO:0030341
4.2.2.6	GO:0047487
4.2.2.7	GO:0047488
4.2.2.8	GO:0015021
4.2.2.9	GO:0047489
4.2.2.n2	GO:0008932
4.2.3.1	GO:0004795
4.2.3.10	GO:0050437
4.2.3.102	GO:0102304
4.2.3.104	GO:0080017
4.2.3.105	GO:0102701
4.2.3.106	GO:0034768
4.2.3.108	GO:0102313
4.2.3.11	GO:0050469
4.2.3.114	GO:0102903
4.2.3.117	GO:0102703
4.2.3.119	GO:0050550
4.2.3.12	GO:0003874
4.2.3.120	GO:0050550
4.2.3.123	GO:0102887
4.2.3.13	GO:0047461
4.2.3.131	GO:0062205
4.2.3.133	GO:0102877
4.2.3.139	GO:0102412
4.2.3.15	GO:0050551
4.2.3.16	GO:0050552
4.2.3.17	GO:0050553
4.2.3.18	GO:0050554
4.2.3.189	GO:0106239
4.2.3.19	GO:0009899
4.2.3.190	GO:0062206
4.2.3.2	GO:0050459
4.2.3.20	GO:0034002
4.2.3.21	GO:0034003
4.2.3.22	GO:0034004,GO:0052577
4.2.3.23	GO:0034005
4.2.3.24	GO:0034006
4.2.3.25	GO:0034007
4.2.3.26	GO:0034008
4.2.3.27	GO:0034009
4.2.3.28	GO:0034277
4.2.3.29	GO:0034280
4.2.3.3	GO:0008929
4.2.3.30	GO:0034282
4.2.3.31	GO:0052674
4.2.3.32	GO:0052678
4.2.3.33	GO:0034278
4.2.3.34	GO:0034283
4.2.3.35	GO:0034279
4.2.3.36	GO:0052679
4.2.3.37	GO:0052680
4.2.3.38	GO:0052681
4.2.3.39	GO:0052682
4.2.3.4	GO:0003856
4.2.3.40	GO:0052683
4.2.3.42	GO:0046567
4.2.3.49	GO:0102145
4.2.3.5	GO:0004107
4.2.3.50	GO:0102062
4.2.3.53	GO:0102061
4.2.3.54	GO:0102060
4.2.3.57	GO:0080016
4.2.3.6	GO:0045482
4.2.3.60	GO:0102904
4.2.3.61	GO:0102698
4.2.3.65	GO:0102884
4.2.3.69	GO:0102878
4.2.3.7	GO:0050467
4.2.3.73	GO:0102905
4.2.3.78	GO:0102883
4.2.3.79	GO:0102879
4.2.3.8	GO:0050449
4.2.3.86	GO:0102906
4.2.3.9	GO:0045483
4.2.3.94	GO:0102064
4.2.3.95	GO:0102885
4.2.99.12	GO:0047772
4.2.99.18	GO:0140078
4.2.99.20	GO:0070205
4.2.99.21	GO:0043904
4.3.1.1	GO:0008797
4.3.1.10	GO:0050283
4.3.1.12	GO:0008473
4.3.1.13	GO:0047766
4.3.1.14	GO:0047459
4.3.1.15	GO:0008838
4.3.1.16	GO:0030848
4.3.1.17	GO:0003941
4.3.1.18	GO:0008721
4.3.1.19	GO:0004794
4.3.1.2	GO:0050096
4.3.1.20	GO:0047447
4.3.1.23	GO:0052883
4.3.1.24	GO:0045548
4.3.1.25	GO:0045548,GO:0052883
4.3.1.3	GO:0004397
4.3.1.32	GO:0044689
4.3.1.4	GO:0030412
4.3.1.6	GO:0047698
4.3.1.7	GO:0008851
4.3.1.9	GO:0047930
4.3.2.1	GO:0004056
4.3.2.2	GO:0004018,GO:0070626
4.3.2.3	GO:0050385
4.3.2.4	GO:0050230
4.3.2.5	GO:0004598
4.3.2.7	GO:0061928
4.3.2.8	GO:0061929
4.3.2.9	GO:0003839
4.3.3.1	GO:0047566
4.3.3.2	GO:0016844
4.3.3.3	GO:0050556
4.3.3.4	GO:0050557
4.3.3.6	GO:0036381
4.3.3.7	GO:0008840
4.3.3.8	GO:0050101
4.4.1.1	GO:0004123,GO:0044540,GO:0080146
4.4.1.10	GO:0047803
4.4.1.11	GO:0018826
4.4.1.13	GO:0047804
4.4.1.14	GO:0016847
4.4.1.15	GO:0019148
4.4.1.16	GO:0009000
4.4.1.17	GO:0004408
4.4.1.19	GO:0043817
4.4.1.2	GO:0047982
4.4.1.20	GO:0004464
4.4.1.21	GO:0043768
4.4.1.22	GO:0051907
4.4.1.23	GO:0050555
4.4.1.24	GO:0034010
4.4.1.25	GO:0034011
4.4.1.3	GO:0047869
4.4.1.4	GO:0047654
4.4.1.5	GO:0004462
4.4.1.6	GO:0050271
4.4.1.8	GO:0004121
4.4.1.9	GO:0050017
4.5.1.1	GO:0018833
4.5.1.2	GO:0019149
4.5.1.3	GO:0018834
4.5.1.4	GO:0047460
4.5.1.5	GO:0050272
4.6.1.1	GO:0004016
4.6.1.12	GO:0008685
4.6.1.13	GO:0004436
4.6.1.14	GO:0047396
4.6.1.15	GO:0034012
4.6.1.16	GO:0000213
4.6.1.17	GO:0061799
4.6.1.18	GO:0004522
4.6.1.19	GO:0033897
4.6.1.2	GO:0004383
4.6.1.20	GO:0033899
4.6.1.21	GO:0008847
4.6.1.22	GO:0033898
4.6.1.23	GO:0033902
4.6.1.24	GO:0046589
4.6.1.6	GO:0047805
4.7.1.1	GO:0098848
4.98.1.1	GO:0004325
4.99.1.2	GO:0018836
4.99.1.3	GO:0016852
4.99.1.4	GO:0051266
4.99.1.5	GO:0034013
4.99.1.6	GO:0047720
4.99.1.7	GO:0018814
5.1.1.1	GO:0008784
5.1.1.10	GO:0047661
5.1.1.11	GO:0047462
5.1.1.12	GO:0050157
5.1.1.13	GO:0047689
5.1.1.14	GO:0050143
5.1.1.15	GO:0047463
5.1.1.16	GO:0018365
5.1.1.17	GO:0045439
5.1.1.18	GO:0030378
5.1.1.2	GO:0018111
5.1.1.3	GO:0008881
5.1.1.4	GO:0018112
5.1.1.5	GO:0018113
5.1.1.6	GO:0018114
5.1.1.7	GO:0008837
5.1.1.8	GO:0047580
5.1.1.9	GO:0047679
5.1.2.1	GO:0050043
5.1.2.2	GO:0018838
5.1.2.3	GO:0008692
5.1.2.4	GO:0047604
5.1.2.5	GO:0050320
5.1.2.6	GO:0047755
5.1.3.1	GO:0004750
5.1.3.10	GO:0047732
5.1.3.11	GO:0047736
5.1.3.13	GO:0008830
5.1.3.14	GO:0008761
5.1.3.15	GO:0047938
5.1.3.16	GO:0050376
5.1.3.17	GO:0047464
5.1.3.18	GO:0047918
5.1.3.19	GO:0047757
5.1.3.2	GO:0003978
5.1.3.20	GO:0008712
5.1.3.21	GO:0050558
5.1.3.22	GO:0034015
5.1.3.29	GO:0036373
5.1.3.3	GO:0004034
5.1.3.32	GO:0062192
5.1.3.4	GO:0008742
5.1.3.5	GO:0050373
5.1.3.6	GO:0050378
5.1.3.7	GO:0003974
5.1.3.8	GO:0050121
5.1.3.9	GO:0009385,GO:0047465
5.1.99.1	GO:0004493
5.1.99.2	GO:0047524
5.1.99.3	GO:0047653
5.1.99.4	GO:0008111
5.1.99.5	GO:0036348
5.1.99.6	GO:0052856,GO:0052857
5.1.99.7	GO:0008719
5.2.1.1	GO:0050076
5.2.1.10	GO:0047466
5.2.1.14	GO:0106365
5.2.1.2	GO:0016034
5.2.1.4	GO:0050077
5.2.1.5	GO:0050058
5.2.1.6	GO:0047907
5.2.1.8	GO:0003755
5.2.1.9	GO:0047885
5.3.1.1	GO:0004807
5.3.1.12	GO:0008880
5.3.1.13	GO:0019146
5.3.1.14	GO:0008740
5.3.1.15	GO:0047828
5.3.1.16	GO:0003949
5.3.1.17	GO:0008697
5.3.1.20	GO:0050261
5.3.1.21	GO:0004110
5.3.1.22	GO:0008903
5.3.1.23	GO:0046523
5.3.1.24	GO:0004640
5.3.1.25	GO:0008736
5.3.1.26	GO:0050044
5.3.1.27	GO:0043800
5.3.1.29	GO:0043917
5.3.1.3	GO:0008790
5.3.1.30	GO:0102482
5.3.1.4	GO:0008733
5.3.1.5	GO:0009045
5.3.1.6	GO:0004751
5.3.1.7	GO:0050089
5.3.1.8	GO:0004476
5.3.1.9	GO:0004347
5.3.2.1	GO:0050178
5.3.2.2	GO:0050163
5.3.2.5	GO:0043715
5.3.2.7	GO:0034018
5.3.3.1	GO:0004769
5.3.3.10	GO:0008704
5.3.3.11	GO:0050008
5.3.3.12	GO:0004167
5.3.3.13	GO:0034016
5.3.3.14	GO:0034017
5.3.3.17	GO:0102943
5.3.3.2	GO:0004452
5.3.3.21	GO:0051750
5.3.3.3	GO:0050393
5.3.3.4	GO:0016159
5.3.3.5	GO:0047750
5.3.3.6	GO:0050100
5.3.3.7	GO:0047614
5.3.3.8	GO:0004165
5.3.3.9	GO:0050219
5.3.4.1	GO:0003756
5.3.99.2	GO:0004667
5.3.99.3	GO:0050220
5.3.99.4	GO:0008116
5.3.99.5	GO:0004796
5.3.99.6	GO:0046423
5.3.99.7	GO:0018846
5.3.99.8	GO:0052727,GO:0052728
5.3.99.9	GO:0034020
5.4.1.1	GO:0050070
5.4.2.10	GO:0008966
5.4.2.11	GO:0046538
5.4.2.12	GO:0046537
5.4.2.2	GO:0004614
5.4.2.3	GO:0004610
5.4.2.4	GO:0004082
5.4.2.5	GO:0047468
5.4.2.6	GO:0008801
5.4.2.7	GO:0008973
5.4.2.8	GO:0004615
5.4.2.9	GO:0050188
5.4.3.2	GO:0050066
5.4.3.3	GO:0047702
5.4.3.4	GO:0047826
5.4.3.5	GO:0047831
5.4.3.6	GO:0050368
5.4.3.7	GO:0050047
5.4.3.8	GO:0042286
5.4.4.2	GO:0008909
5.4.4.3	GO:0034022
5.4.4.6	GO:0052879
5.4.4.7	GO:0106255
5.4.99.1	GO:0050097
5.4.99.11	GO:0050006
5.4.99.12	GO:0106029
5.4.99.13	GO:0047727
5.4.99.14	GO:0047469
5.4.99.15	GO:0047470
5.4.99.16	GO:0047471
5.4.99.17	GO:0051007
5.4.99.18	GO:0034023
5.4.99.19	GO:0120159
5.4.99.2	GO:0004494
5.4.99.20	GO:0120159
5.4.99.21	GO:0120159
5.4.99.22	GO:0120159
5.4.99.23	GO:0120159
5.4.99.24	GO:0120159
5.4.99.25	GO:0106029
5.4.99.26	GO:0106029
5.4.99.27	GO:0106029
5.4.99.28	GO:0106029
5.4.99.29	GO:0120159
5.4.99.3	GO:0047534
5.4.99.30	GO:0052691
5.4.99.31	GO:0051746
5.4.99.4	GO:0047548
5.4.99.41	GO:0042299
5.4.99.42	GO:0106029
5.4.99.43	GO:0120159
5.4.99.44	GO:0106029
5.4.99.45	GO:0106029
5.4.99.5	GO:0004106
5.4.99.57	GO:0080011
5.4.99.60	GO:0043778
5.4.99.61	GO:0016993
5.4.99.62	GO:0062193
5.4.99.7	GO:0000250
5.4.99.8	GO:0016871
5.4.99.9	GO:0008767
5.5.1.1	GO:0018849
5.5.1.10	GO:0018851
5.5.1.11	GO:0018852
5.5.1.12	GO:0050559
5.5.1.13	GO:0009905
5.5.1.14	GO:0051498
5.5.1.16	GO:0035439
5.5.1.2	GO:0047472
5.5.1.29	GO:0106242
5.5.1.3	GO:0050329
5.5.1.4	GO:0004512
5.5.1.5	GO:0047768
5.5.1.6	GO:0045430
5.5.1.7	GO:0018850
5.5.1.8	GO:0047926
5.5.1.9	GO:0047793
5.6.1.1	GO:0008568
5.6.1.2	GO:0008569
5.6.1.3	GO:0008574
5.6.1.4	GO:0008569
5.6.1.5	GO:0036402
5.6.1.6	GO:0005260
5.6.1.8	GO:0000146
5.6.2.1	GO:0003917
5.6.2.2	GO:0003918
5.6.2.3	GO:0043139
5.6.2.4	GO:0043138
5.99.1.1	GO:0050335
5.99.1.4	GO:0018845
6.1.1.1	GO:0004831
6.1.1.10	GO:0004825
6.1.1.11	GO:0004828
6.1.1.12	GO:0004815
6.1.1.14	GO:0004820
6.1.1.15	GO:0004827
6.1.1.16	GO:0004817
6.1.1.17	GO:0004818
6.1.1.18	GO:0004819
6.1.1.19	GO:0004814
6.1.1.2	GO:0004830
6.1.1.20	GO:0004826
6.1.1.21	GO:0004821
6.1.1.22	GO:0004816
6.1.1.23	GO:0050560
6.1.1.24	GO:0050561
6.1.1.26	GO:0043767
6.1.1.27	GO:0043816
6.1.1.3	GO:0004829
6.1.1.4	GO:0004823
6.1.1.5	GO:0004822
6.1.1.6	GO:0004824
6.1.1.7	GO:0004813
6.1.1.9	GO:0004832
6.2.1.1	GO:0003987
6.2.1.10	GO:0047612
6.2.1.11	GO:0047707
6.2.1.12	GO:0016207
6.2.1.13	GO:0043758
6.2.1.14	GO:0042410
6.2.1.15	GO:0047676
6.2.1.16	GO:0030729
6.2.1.17	GO:0050218
6.2.1.18	GO:0047779
6.2.1.19	GO:0047474
6.2.1.2	GO:0031956,GO:0047760
6.2.1.20	GO:0008922
6.2.1.22	GO:0008771
6.2.1.23	GO:0047851
6.2.1.24	GO:0050197
6.2.1.25	GO:0018858
6.2.1.26	GO:0008756
6.2.1.27	GO:0018859
6.2.1.28	GO:0047476
6.2.1.3	GO:0004467
6.2.1.30	GO:0047475
6.2.1.31	GO:0047541
6.2.1.32	GO:0018860
6.2.1.33	GO:0018861
6.2.1.34	GO:0050563
6.2.1.36	GO:0043955
6.2.1.38	GO:0018855
6.2.1.4	GO:0004776
6.2.1.45	GO:0004839
6.2.1.5	GO:0004775
6.2.1.6	GO:0047948
6.2.1.64	GO:0019781
6.2.1.7	GO:0047747
6.2.1.76	GO:0090409
6.2.1.8	GO:0050203
6.2.1.9	GO:0050074
6.3.1.1	GO:0004071
6.3.1.10	GO:0043757
6.3.1.11	GO:0034024
6.3.1.12	GO:0034025
6.3.1.13	GO:0035446
6.3.1.14	GO:0017178
6.3.1.15	GO:0102527
6.3.1.2	GO:0004356
6.3.1.20	GO:0016979
6.3.1.4	GO:0047478
6.3.1.5	GO:0008795
6.3.1.6	GO:0047942
6.3.1.7	GO:0047581
6.3.1.8	GO:0008885
6.3.1.9	GO:0047479
6.3.2.1	GO:0004592
6.3.2.10	GO:0008766,GO:0047480
6.3.2.11	GO:0047730,GO:0102102
6.3.2.12	GO:0008841
6.3.2.13	GO:0008765
6.3.2.14	GO:0047527
6.3.2.16	GO:0047481
6.3.2.17	GO:0004326
6.3.2.18	GO:0047914
6.3.2.2	GO:0004357
6.3.2.20	GO:0047721
6.3.2.23	GO:0047983
6.3.2.24	GO:0050367
6.3.2.25	GO:0004835
6.3.2.26	GO:0050564
6.3.2.29	GO:0071160
6.3.2.3	GO:0004363
6.3.2.30	GO:0071161
6.3.2.31	GO:0052618
6.3.2.32	GO:0043774
6.3.2.34	GO:0052619
6.3.2.37	GO:0102195
6.3.2.4	GO:0008716
6.3.2.40	GO:0047671
6.3.2.45	GO:0106418
6.3.2.49	GO:0034026
6.3.2.5	GO:0004632
6.3.2.52	GO:0102057,GO:0102058
6.3.2.6	GO:0004639
6.3.2.61	GO:0070740
6.3.2.7	GO:0047482
6.3.2.8	GO:0008763
6.3.2.9	GO:0008764
6.3.3.1	GO:0004641
6.3.3.2	GO:0030272
6.3.3.3	GO:0004141
6.3.3.4	GO:0034027
6.3.4.10	GO:0004080
6.3.4.11	GO:0004078
6.3.4.12	GO:0047943
6.3.4.13	GO:0004637
6.3.4.14	GO:0004075
6.3.4.15	GO:0004077
6.3.4.16	GO:0004087
6.3.4.17	GO:0047897
6.3.4.18	GO:0034028
6.3.4.2	GO:0003883
6.3.4.21	GO:0004516
6.3.4.3	GO:0004329
6.3.4.4	GO:0004019
6.3.4.5	GO:0004055
6.3.4.6	GO:0004847
6.3.4.7	GO:0050260
6.3.4.8	GO:0047483
6.3.4.9	GO:0004079
6.3.5.1	GO:0003952
6.3.5.10	GO:0051921
6.3.5.11	GO:0042242
6.3.5.13	GO:0140282
6.3.5.2	GO:0003922
6.3.5.3	GO:0004642
6.3.5.4	GO:0004066
6.3.5.5	GO:0004088
6.3.5.6	GO:0050566
6.3.5.7	GO:0050567
6.3.5.9	GO:0043802
6.4.1.1	GO:0004736
6.4.1.2	GO:0003989
6.4.1.3	GO:0004658
6.4.1.4	GO:0004485
6.4.1.5	GO:0047925
6.4.1.6	GO:0018710
6.4.1.7	GO:0034029
6.5.1.1	GO:0003910
6.5.1.2	GO:0003911
6.5.1.3	GO:0003972
6.5.1.4	GO:0003963
6.6.1.1	GO:0016851
6.6.1.2	GO:0051116
7.1.1.2	GO:0008137
7.1.1.3	GO:0009486
7.1.1.6	GO:0009496
7.1.1.8	GO:0008121
7.1.1.9	GO:0004129
7.1.2.1	GO:0008553
7.1.2.2	GO:0046933,GO:0046961
7.1.3.1	GO:0009678
7.2.1.3	GO:0140571
7.2.2.1	GO:0046932,GO:0046962
7.2.2.10	GO:0005388
7.2.2.11	GO:0015413
7.2.2.12	GO:0016463
7.2.2.13	GO:0005391
7.2.2.14	GO:0015444
7.2.2.15	GO:0015445
7.2.2.16	GO:0015625
7.2.2.17	GO:0015624
7.2.2.19	GO:0008900
7.2.2.2	GO:0015434
7.2.2.20	GO:0015633
7.2.2.21	GO:0008551
7.2.2.3	GO:0008554
7.2.2.4	GO:0140679
7.2.2.5	GO:0015410
7.2.2.6	GO:0008556
7.2.2.7	GO:0015408
7.2.2.8	GO:0140581
7.2.2.9	GO:0043682
7.2.4.1	GO:0015451
7.2.4.2	GO:0015451
7.2.4.3	GO:0015451
7.2.4.4	GO:0015451
7.2.4.5	GO:0015451,GO:0018801
7.3.2.1	GO:0015415
7.3.2.2	GO:0015416
7.3.2.3	GO:0015419,GO:0102025
7.3.2.4	GO:0015414
7.3.2.5	GO:0015412
7.3.2.6	GO:1901238
7.3.2.7	GO:0015446
7.4.2.1	GO:0015426,GO:0015599
7.4.2.11	GO:0033232
7.4.2.2	GO:0015425
7.4.2.3	GO:0008566
7.4.2.4	GO:0016464
7.4.2.5	GO:0015440,GO:0015462
7.4.2.6	GO:0015421
7.4.2.8	GO:0008564
7.5.2.1	GO:0015423
7.5.2.10	GO:0015614
7.5.2.12	GO:0015612
7.5.2.13	GO:0015612
7.5.2.2	GO:0015422
7.5.2.3	GO:0015441
7.5.2.4	GO:0015438
7.5.2.8	GO:0015611
7.5.2.9	GO:0103116
7.6.2.1	GO:0140326
7.6.2.10	GO:0015430
7.6.2.11	GO:0015417
7.6.2.12	GO:0015436
7.6.2.15	GO:0048502
7.6.2.16	GO:0015594
7.6.2.2	GO:0008559
7.6.2.3	GO:0015431
7.6.2.4	GO:0015607
7.6.2.5	GO:0015439
7.6.2.6	GO:0008558
7.6.2.7	GO:0015411
7.6.2.8	GO:0015420
7.6.2.9	GO:0015418
